<<<<<<< HEAD
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-21 02:50:45.611308,20.984306179345616,21.847324846816345,20.308611999611305,20.96744103372889,20.81222840691063,461278
2024-06-22 02:50:45.611308,23.692332899977053,24.817481686681134,23.20813959751444,24.025110736649165,23.58926862615837,757011
2024-06-23 02:50:45.611308,20.85684140594985,21.613652240532847,20.83036744625571,20.660073072593914,20.587427647199007,281360
2024-06-24 02:50:45.611308,19.421758588058797,20.01743868054438,19.270120685611573,19.636537893398778,19.432863827791575,446874
2024-06-25 02:50:45.611308,18.494481522053555,18.881240927373778,17.832404764217472,18.647946983544006,18.254578078463197,518267
2024-06-26 02:50:45.611308,12.607390048162863,13.195353638096634,12.192024490776149,12.709858569202723,12.720991397591481,389530
2024-06-27 02:50:45.611308,16.400778958026457,17.1109850787877,16.37855918884156,16.570420363409852,16.269759079513058,342634
2024-06-28 02:50:45.611308,17.696806145201062,17.73681744715171,17.500396229233132,17.83538487421001,17.718048638088696,133787
2024-06-29 02:50:45.611308,25.285611131094576,25.31894638428663,24.99346775865844,25.38135787018299,25.573927091308786,645909
2024-06-30 02:50:45.611308,21.71809144784231,22.12689473927331,20.988480045411368,21.47783172379168,21.816394502793614,702272
2024-07-01 02:50:45.611308,11.18479922318633,11.638093036410318,11.17377630281815,11.027941198451744,11.195858009948848,553008
2024-07-02 02:50:45.611308,21.620419846973974,22.687686068008194,21.507876284364993,21.89338706181809,21.50648050665634,538469
2024-07-03 02:50:45.611308,18.074588597918417,18.210524769162127,17.35168089011953,18.13784079126182,17.984035946375045,920483
2024-07-04 02:50:45.611308,16.615389998470206,17.108975675752497,16.467060538861315,16.763202480629978,16.699872754278342,411955
2024-07-05 02:50:45.611308,23.05838144420434,23.49751777724473,22.305818007150926,23.045599504193873,23.400203060533332,130447
2024-07-06 02:50:45.611308,25.154997612479754,26.374907330546556,24.855423248051544,24.86619926469076,25.277129545507755,228046
2024-07-07 02:50:45.611308,24.656400595580994,25.69458167147866,24.53380725479815,24.379153517889915,24.699142528174704,839290
2024-07-08 02:50:45.611308,15.803912383886807,16.466356053794417,15.61175878384915,15.891892110112531,15.913267797540405,616494
2024-07-09 02:50:45.611308,18.453938120743928,18.886399849167542,17.787504657387732,18.41535419965675,18.434675316407965,785614
2024-07-10 02:50:45.611308,21.65631715701782,22.10549029229486,20.729755451845335,21.46175121203996,21.370546249040412,970477
2024-07-11 02:50:45.611308,24.877725635611796,25.217812941728198,23.845026535215176,24.87145237881151,24.924219728413284,741147
2024-07-12 02:50:45.611308,17.60412881077355,17.65375088601426,17.2545253099275,17.37397715058415,17.845811644438534,288490
2024-07-13 02:50:45.611308,19.071705116680914,19.896291625067512,18.43462898080527,19.118605148840285,18.885929320612654,507688
2024-07-14 02:50:45.611308,14.468325129969859,15.056390934898587,14.320036158339164,14.368056774015846,14.550796706070194,604409
2024-07-15 02:50:45.611308,14.018966879596647,14.719717327133932,13.813485463528743,14.144111014893305,13.893188858191891,627759
2024-07-16 02:50:45.611308,24.062629111970992,25.261714240462858,22.98421929392856,23.925733416532708,24.088492360473484,338404
2024-07-17 02:50:45.611308,26.781200142854114,27.524956526525656,26.763789787064958,26.745222398359893,26.457155481123984,744600
2024-07-18 02:50:45.611308,19.63994939209833,20.395093087963616,19.55598023116961,19.352196955687972,19.610708023090336,616595
2024-07-19 02:50:45.611308,25.01766448946012,26.199456092027045,24.757623060299437,24.696773080082714,25.209922735964252,851164
2024-07-20 02:50:45.611308,21.80818012523817,22.734643292179747,21.77924917117818,21.737844528642967,21.708454495569818,763689
2024-07-21 02:50:45.611308,16.77440122697438,16.981857042042922,16.622227687725033,16.76430580590831,16.857390089981806,265937
2024-07-22 02:50:45.611308,21.80697802754207,22.298228330499327,21.171259302081573,21.872412404396282,22.000264151637467,146850
2024-07-23 02:50:45.611308,27.690182832329846,27.86900522333293,27.106716689532913,27.51711579373918,28.045041790028908,416364
2024-07-24 02:50:45.611308,19.820869804450243,20.7663758643551,18.936193316281617,19.936811121824455,19.663081062036554,343306
2024-07-25 02:50:45.611308,27.82321827907003,28.66650473754815,26.686022746616576,28.123811200995345,27.739177621520053,193808
2024-07-26 02:50:45.611308,9.0,9.102889262476559,8.846182191735956,9.075559767001206,8.906152323599212,601597
2024-07-27 02:50:45.611308,24.10951252187612,24.919231324957906,23.79678389603713,23.776525551023123,24.46571863673926,761757
2024-07-28 02:50:45.611308,20.435235341190857,21.066815144430524,20.047280155282778,20.423284987581724,20.697011299304336,328981
2024-07-29 02:50:45.611308,18.504963247670663,18.83635264436484,17.958793936844543,18.2856406718116,18.527145404490387,622220
2024-07-30 02:50:45.611308,20.45880388267751,20.574966508087574,20.184590809893926,20.30048036974668,20.668731645407313,790885
2024-07-31 02:50:45.611308,10.062155426995536,10.400029120728478,9.748141260977162,10.209061666614298,10.068481899737938,153072
2024-08-01 02:50:45.611308,18.90164056081244,19.39337401798775,18.51471296625608,18.69891793840352,18.971719728405105,845466
2024-08-02 02:50:45.611308,21.78556285755873,22.626832401019,21.184229929619285,21.784836191472525,21.517028192235582,708108
2024-08-03 02:50:45.611308,27.38947022370758,28.1018203599659,26.792206494531545,27.48655691271357,27.5992218711433,577746
2024-08-04 02:50:45.611308,17.40864890863176,18.150415335905585,17.15233635745782,17.514388156286724,17.214218750927408,123284
2024-08-05 02:50:45.611308,15.957531985534061,16.397885537173003,15.200783286402354,15.986087358773183,16.11362902471012,183369
2024-08-06 02:50:45.611308,17.491214782077318,17.981789109054727,16.823395134352964,17.233973680070513,17.639205197757956,911554
2024-08-07 02:50:45.611308,24.57701058851037,25.654286832259864,24.404832438290274,24.44905872056626,24.730920207912103,956985
2024-08-08 02:50:45.611308,21.643755548298422,22.08039977450982,20.703910119705423,21.655255942691742,21.34257860817229,837266
2024-08-09 02:50:45.611308,17.351198981164806,17.46746522593247,16.92832319564206,17.136668669760542,17.248720209072555,981220
2024-08-10 02:50:45.611308,22.56633716556678,22.59881314447749,21.556998807351746,22.46521307455311,22.40596671703648,687100
2024-08-11 02:50:45.611308,20.4853877467402,21.25885172096437,19.66612049377276,20.19851228727875,20.39943294900226,370143
2024-08-12 02:50:45.611308,24.843224952664446,25.61374943889247,24.31504121544245,24.529140876812413,24.535896432574184,384580
2024-08-13 02:50:45.611308,16.489734530613237,17.070238953829833,16.471208884148975,16.438743296261606,16.705894085698947,929395
2024-08-14 02:50:45.611308,18.361689267011158,18.55720835494297,18.115020757705786,18.159370491103264,18.39132626778605,757456
2024-08-15 02:50:45.611308,18.039459234339212,18.162462618067924,17.55091981757431,18.076011245705224,17.934212146240572,623156
2024-08-16 02:50:45.611308,12.682425259339407,12.691648341102157,12.280723250521183,12.754511518649801,12.64322953303833,869097
2024-08-17 02:50:45.611308,21.48060138532288,21.857142965391777,21.203622256674173,21.67430487728165,21.44657774987568,518495
2024-08-18 02:50:45.611308,21.305276360899448,21.933694328330475,21.15682537736487,21.113624903506075,21.3695720630771,352164
2024-08-19 02:50:45.611308,20.025567283212304,20.41831275904151,19.189569701521666,19.825801785557974,20.03498696624126,995331
2024-08-20 02:50:45.611308,18.827064333124266,19.238882758177727,17.900394173835586,18.60371953184195,19.063941922939378,869605
2024-08-21 02:50:45.611308,12.92314628974793,13.507375043652441,12.583467733298837,12.976039531943908,12.921969049109352,388345
2024-08-22 02:50:45.611308,17.896773386173205,18.2084058448638,17.74314812247685,18.007630864773652,18.161014600017655,250787
2024-08-23 02:50:45.611308,18.286427417366152,18.75637899170665,18.037451009285476,18.029458938448116,18.47921662683985,260381
2024-08-24 02:50:45.611308,15.988613653891905,16.615089916863234,15.973911582784348,16.197846526180506,15.848798270788539,770438
2024-08-25 02:50:45.611308,19.193571441669953,19.574125052778047,18.316138468532326,18.935593306415296,19.44151124211123,549830
2024-08-26 02:50:45.611308,22.020254284072692,22.705179650360567,21.8906088446994,22.04753495820259,21.766822999958396,629393
2024-08-27 02:50:45.611308,29.43092950605265,30.69993778208783,28.582558718555756,29.61551486836641,29.711214705822286,456992
2024-08-28 02:50:45.611308,20.872889064159196,21.863850996246057,20.58687285321631,21.105184985144607,20.798136961595954,889271
2024-08-29 02:50:45.611308,21.28775195361382,21.444295142662416,20.69789176082855,21.42447483884618,21.529138660967934,168920
2024-08-30 02:50:45.611308,19.627770421169163,20.53711288025747,18.9884739296572,19.805437907492564,19.844494387631297,930051
2024-08-31 02:50:45.611308,10.406143923504793,10.66219557214916,9.974423292068511,10.356022791406078,10.501649035809185,667109
2024-09-01 02:50:45.611308,19.867430622753915,20.12396324616617,19.662377607965695,20.0550736059237,20.040295409908445,750024
2024-09-02 02:50:45.611308,20.301151049705133,20.76720026669081,20.28998965077951,20.045426491892933,20.18219390069526,641357
2024-09-03 02:50:45.611308,32.316210562426434,33.89975751547456,32.09502932021273,32.69897990815059,31.909917541679384,605659
2024-09-04 02:50:45.611308,19.038195176094387,19.50712314712998,18.181458647813006,19.065377364477655,18.982782707315828,107531
2024-09-05 02:50:45.611308,21.507736711668063,21.861271865548098,20.567966826510375,21.712467418534644,21.29708424843353,530267
2024-09-06 02:50:45.611308,19.826441151473784,20.454345389643972,19.234212365808833,19.79808038969381,19.942396740219994,763096
2024-09-07 02:50:45.611308,14.156609811902339,14.326592203056373,13.731545667970947,14.217587014160024,14.09124862826185,763070
2024-09-08 02:50:45.611308,25.714114072575104,25.81165198622067,24.859072626988684,25.734481703629026,26.081010921344873,167155
2024-09-09 02:50:45.611308,23.759665163433873,23.91277211538155,23.55132702046505,23.924739848201867,23.860148644087435,686712
2024-09-10 02:50:45.611308,23.955159735215233,24.108527661498385,22.85991552379416,23.65449611694877,24.186911937616134,407747
2024-09-11 02:50:45.611308,15.453062726026305,15.570430818581196,15.129498366577897,15.249245521322488,15.282704147554687,574013
2024-09-12 02:50:45.611308,27.013971554680495,27.201485219328887,26.49646688949879,26.80901917339888,27.307355022475345,232503
2024-09-13 02:50:45.611308,12.990744686038596,13.40701669531203,12.653688314918877,12.858061641909,13.155502607822992,829963
2024-09-14 02:50:45.611308,22.934285469001352,23.142849957838155,22.880428924534016,23.190083182468623,22.925383699584522,792841
2024-09-15 02:50:45.611308,30.952278129049894,31.48723762372756,30.694935675151218,30.691549126308672,31.050941243488804,979005
2024-09-16 02:50:45.611308,15.047318374346558,15.722031410260547,14.49204703447966,15.262133254574568,15.1668586958316,764917
2024-09-17 02:50:45.611308,17.16851135198614,17.575372142049094,17.09743485847605,17.08450365847011,17.00103525041293,465446
2024-09-18 02:50:45.611308,20.498256825438204,21.18244532393884,19.880078483205864,20.302775967305646,20.499834828269645,755522
2024-09-19 02:50:45.611308,17.482621729419005,17.63325188565302,17.26815444560859,17.634562411897488,17.429472650839166,119675
2024-09-20 02:50:45.611308,12.246682844669337,12.364427976062458,12.008303848769692,12.304992158415603,12.116760477760872,173997
2024-09-21 02:50:45.611308,20.342814874030136,20.384384008773473,20.04917271190922,20.341713747844913,20.26197319229499,248087
2024-09-22 02:50:45.611308,14.688481431369475,14.812551408221612,14.427266826797467,14.712877626067138,14.498194640915205,586799
2024-09-23 02:50:45.611308,22.36796215317591,22.679537061161273,21.563782573498045,22.515055065585,22.049763513610692,619349
2024-09-24 02:50:45.611308,15.402878828830985,15.539202380868355,15.174052339673079,15.277401467356459,15.234294145606356,855678
2024-09-25 02:50:45.611308,27.749672025087698,27.87274533606533,26.963794875001362,28.162865126652754,28.13521079878154,240905
2024-09-26 02:50:45.611308,16.083733538318814,16.180747298616065,15.700900147329824,16.312826939492354,16.107632134047176,370040
2024-09-27 02:50:45.611308,18.38969241897162,18.813371409837345,17.779456989053642,18.472625713009347,18.64668220693807,526188
2024-09-28 02:50:45.611308,24.067586086848348,24.315883813365897,22.940224566852432,23.85064744901716,24.018847693118314,411877
2024-09-29 02:50:45.611308,13.845678417830225,14.097856585499194,13.338530534037796,13.920539886425656,13.767512418688467,875723
2024-09-30 02:50:45.611308,21.137299673020646,21.66934375875231,20.910136713315378,20.86602256012058,21.141194344882795,666088
2024-10-01 02:50:45.611308,26.53571377141214,27.451719749500736,26.494340434088063,26.162079645588285,26.487560755903544,196044
2024-10-02 02:50:45.611308,11.962583827193862,11.98609756560764,11.805716046454085,11.875621664425418,11.821065749077608,367491
2024-10-03 02:50:45.611308,20.92316929266152,21.759479248195916,20.300623478343113,20.899707906547444,21.011565277355263,814423
2024-10-04 02:50:45.611308,21.299413971242117,21.968109487665668,21.24464698673167,21.534733627649704,21.117967362159487,589066
2024-10-05 02:50:45.611308,23.90911435888655,24.006853661123426,23.315730490475264,24.072056696921884,23.994891621574478,758003
2024-10-06 02:50:45.611308,13.81524644560959,14.418681644692175,13.402969893255262,13.91583795773962,13.877498398845999,402929
2024-10-07 02:50:45.611308,13.397716934578618,14.014596322338173,13.173811682764725,13.367770358134498,13.257854759037095,905113
2024-10-08 02:50:45.611308,22.60970782808449,22.678755569437186,21.7382028436946,22.505206883933145,22.312175124993246,466008
2024-10-09 02:50:45.611308,21.48492336616593,21.782358118778276,21.370410601188617,21.401801697331475,21.665887600991237,933731
2024-10-10 02:50:45.611308,21.252464251729382,22.109152445654406,21.172621100714657,21.563376899349542,21.226834050026067,117073
2024-10-11 02:50:45.611308,21.732241047484877,22.545309045361577,20.940982368590632,21.432407310252476,21.444178320497453,988736
2024-10-12 02:50:45.611308,16.599876392107547,16.753027697760622,16.188621661988268,16.782656716136835,16.846317982976615,654970
2024-10-13 02:50:45.611308,21.161268485805017,21.382773347727504,20.43289508895107,21.211214629125944,20.88053075745308,853158
2024-10-14 02:50:45.611308,21.465362366493405,21.862978263148097,20.99867604699404,21.425833098369083,21.59095742234383,852254
2024-10-15 02:50:45.611308,16.42824290986816,16.826235974674788,16.22584528709129,16.539260536746415,16.6666227561065,507505
2024-10-16 02:50:45.611308,29.328872555723784,30.235508325782796,28.127705181465554,29.31714300818415,29.099385951220334,215359
2024-10-17 02:50:45.611308,22.36916460455894,22.781779100979097,21.47505133535118,22.619759580953424,22.12908712178231,166707
2024-10-18 02:50:45.611308,14.043482513986756,14.36826242389314,13.555684626938133,14.212300002603676,13.883970294504163,351351
2024-10-19 02:50:45.611308,23.28276804316915,24.152927666748063,22.965953437959065,23.22809143810196,23.145359069943837,570670
2024-10-20 02:50:45.611308,15.126591648863393,15.154336240388318,14.680182735045143,15.025316605505312,14.94554713576003,338511
2024-10-21 02:50:45.611308,23.93542301871226,24.237532271133524,23.50341987261363,24.001736344136233,24.07340690875103,335718
2024-10-22 02:50:45.611308,25.79297789503702,26.71294840004472,25.674869175392242,26.11206025478346,25.454283955777786,689716
2024-10-23 02:50:45.611308,15.896588408241447,16.60812514018929,15.167480590720668,15.758603885471894,15.901081799035255,150601
2024-10-24 02:50:45.611308,24.81688064622161,25.451792546739032,24.647110064536843,24.90843005705467,25.186674642404302,495755
2024-10-25 02:50:45.611308,22.06390463468249,22.650929694368614,21.015607316931728,22.150986599177667,22.271726937217682,595479
2024-10-26 02:50:45.611308,24.11030079997245,24.23949827150945,23.572634132745424,24.278913552697144,24.193640059385057,735775
2024-10-27 02:50:45.611308,29.483964913269737,30.14353943952902,29.2110422743613,29.15807954993106,29.312592569865718,778029
2024-10-28 02:50:45.611308,18.773059419985646,19.273002199549172,18.264402485741623,18.89461026657444,18.842836536883397,564184
2024-10-29 02:50:45.611308,16.23131917821255,16.42809998500241,15.522866053842474,16.430493300128337,16.244486737166437,513860
2024-10-30 02:50:45.611308,15.552427851872384,15.761797148069647,14.983034116010877,15.402976691701436,15.517940366699397,511961
2024-10-31 02:50:45.611308,15.920948575172808,16.221284663123598,15.278887647281085,15.795591798359876,15.74456534213488,351924
2024-11-01 02:50:45.611308,19.614491452929478,19.634175769792538,18.968406417145506,19.891876704220454,19.841982805194498,883441
2024-11-02 02:50:45.611308,21.70575987408322,22.0553085255129,20.95444043028923,21.498020744319636,21.673061003442907,914660
2024-11-03 02:50:45.611308,21.383453996650097,21.609528433164797,20.475517189179982,21.610793316885108,21.1875532325473,623394
2024-11-04 02:50:45.611308,24.13591624518012,24.53113867831434,23.834617937633812,24.130324814880016,24.0401637682371,349430
2024-11-05 02:50:45.611308,20.065009459389536,20.185160874781033,19.573993633131487,19.912855132895334,20.01331983955592,527737
2024-11-06 02:50:45.611308,27.267670385786584,28.4818006038249,26.966077078498547,27.570954968890437,27.535606247041738,222788
2024-11-07 02:50:45.611308,18.67671583381022,19.23103371261638,17.754396097635283,18.646070287512682,18.80761031582333,721527
2024-11-08 02:50:45.611308,33.600845832948096,34.741766449466674,32.01478621644986,33.61578210169941,33.87231199934713,651216
2024-11-09 02:50:45.611308,23.12833673882503,24.04094764638034,23.082742910331582,23.03066579780167,22.78906573169348,380466
2024-11-10 02:50:45.611308,15.714212217918586,16.105843542535446,15.159834318088283,15.758031700077126,15.674685001931769,550930
2024-11-11 02:50:45.611308,14.645537509694439,14.709187226671329,13.9679995627698,14.497701297339255,14.637340761884438,450040
2024-11-12 02:50:45.611308,22.412362076215928,23.014253390653,22.210006075364355,22.339128475095553,22.08908097278945,162292
2024-11-13 02:50:45.611308,18.882686073370746,19.436742903697453,18.346469498601074,19.148599039019622,18.746624920023613,653343
2024-11-14 02:50:45.611308,23.57000247046046,24.448502982865627,22.491099398669068,23.398978602797772,23.75405342368119,405035
2024-11-15 02:50:45.611308,22.366188122867726,22.84891705366796,22.328226015714485,22.47135617461417,22.122693945178884,706200
2024-11-16 02:50:45.611308,19.635855436715637,19.761112855828944,18.951133259400912,19.532879157882075,19.656655775815274,761948
2024-11-17 02:50:45.611308,15.766031409657975,15.989732401864316,15.531630720164662,15.895378986336144,15.631327322722335,452680
2024-11-18 02:50:45.611308,12.425763876570677,12.651342620711302,11.851447433963223,12.288163574594577,12.2438957149339,368448
2024-11-19 02:50:45.611308,17.767425239664895,18.341239554483387,16.904765000948103,18.017850548498526,17.629479727037864,631633
2024-11-20 02:50:45.611308,24.28199397161736,24.974975739272388,23.135560311804724,24.248331509290917,24.62864888105667,260372
2024-11-21 02:50:45.611308,21.07046872065102,21.445624966878864,20.570872929702563,20.90362250697436,21.2610745691724,191006
2024-11-22 02:50:45.611308,13.77130610644006,14.45058627993001,13.177733445261014,13.595100901002736,13.961175225889525,229350
2024-11-23 02:50:45.611308,20.86590462925591,21.497906609631183,19.984790269029496,20.659180627545638,20.858301538423998,788725
2024-11-24 02:50:45.611308,21.926586898644185,22.186665591828476,21.57674768584585,21.93959415468447,21.6698723040514,905878
2024-11-25 02:50:45.611308,15.580712818994336,15.660004992789618,14.934958121296225,15.504524618041364,15.60313010973368,888768
2024-11-26 02:50:45.611308,20.76862552972764,20.927359240753436,20.730195644370287,20.973539193796807,20.740199928101873,948464
2024-11-27 02:50:45.611308,20.29104359223,20.540580541654794,19.68609668737935,20.248972664125642,20.50066452954488,306487
2024-11-28 02:50:45.611308,14.285148510846884,14.399916374843864,14.120862990873782,14.177458892804628,14.112905010169083,197852
2024-11-29 02:50:45.611308,21.788936801741418,21.99219165655856,21.657585589012225,21.8655107430341,21.781250408072633,592092
2024-11-30 02:50:45.611308,22.80392263184117,23.12898704032148,22.716180889029925,22.945382581517666,22.564514736584336,238593
2024-12-01 02:50:45.611308,25.415256215876383,25.635572933150574,24.53043833391729,25.161389759280983,25.281579028709377,827067
2024-12-02 02:50:45.611308,25.269010260174515,26.40202899596726,24.839595062842932,25.017042257157655,25.448943612889632,778841
2024-12-03 02:50:45.611308,13.111653160214544,13.164253012457563,12.636508633697865,12.929403053736609,13.10221990111905,380618
2024-12-04 02:50:45.611308,15.310874800424386,15.712411211279726,15.260841662855062,15.41946045008153,15.253867032602413,277832
2024-12-05 02:50:45.611308,22.5751763360433,23.038415372895514,22.219289587364464,22.686113818914436,22.50370983747579,942150
2024-12-06 02:50:45.611308,22.568929754561044,23.6774914544307,21.960142700520226,22.551753135066928,22.54147246350607,406773
2024-12-07 02:50:45.611308,22.575238431530238,22.70170367803277,21.682700232551547,22.80833032992723,22.768267924551807,145232
2024-12-08 02:50:45.611308,39.26365745327361,40.04472075111355,38.63788799889869,39.62370929864723,39.725497820850286,448688
2024-12-09 02:50:45.611308,22.854452553465833,23.962288354429827,22.13923231514568,22.912974371605937,23.166645303125375,560385
2024-12-10 02:50:45.611308,25.677828200902994,26.78904536517114,24.54032898045141,25.961520401073376,25.898839876778613,883301
2024-12-11 02:50:45.611308,24.770008817466014,25.781952937561957,24.007261987384595,24.551419342832283,24.63283763286706,412813
2024-12-12 02:50:45.611308,23.25695625652899,23.556857994879955,22.98605984083453,22.986189203458466,23.38821947542268,309093
2024-12-13 02:50:45.611308,18.42365377679827,18.581072464039618,18.401176199234225,18.29639217361674,18.389166423623553,431328
2024-12-14 02:50:45.611308,23.794846102466337,24.590359228244306,22.75965266254624,23.47867459958291,23.619718858681498,803305
2024-12-15 02:50:45.611308,16.13587392731214,16.885688616893827,16.11871390071264,16.150962354538095,16.300881752242752,113140
2024-12-16 02:50:45.611308,18.815906966299956,19.33970690616186,17.99299170147531,19.062360928915325,18.555359160019346,488612
2024-12-17 02:50:45.611308,17.573182260854484,18.07543495958807,17.108426827814775,17.33032626327032,17.78498936225288,707745
2024-12-18 02:50:45.611308,20.409370696931614,20.695080552426795,19.451081658508407,20.17799573150167,20.38578407579183,638645
2024-12-19 02:50:45.611308,31.573292833367542,32.78806411901134,30.312281982694202,31.528015811035743,31.703249905500694,623375
2024-12-20 02:50:45.611308,10.66367403704126,10.763402715305446,10.131591833782648,10.802475089833253,10.714652985529055,211672
2024-12-21 02:50:45.611308,23.43130095187257,23.810512231875578,23.02041924711124,23.302069902898943,23.709044632690134,430817
2024-12-22 02:50:45.611308,11.936420644051742,12.190330058483383,11.478546537558131,11.939011375645258,11.98536104852084,745961
2024-12-23 02:50:45.611308,17.640340671052833,18.08806167146063,17.285830758938104,17.3977363428766,17.700635488524085,689921
2024-12-24 02:50:45.611308,25.444752984836832,25.75315577295794,24.834237153732918,25.176318373228092,25.113960031304345,832303
2024-12-25 02:50:45.611308,20.321400095477316,20.43808234853829,19.6838106164694,20.618070258292057,20.33262239884476,720399
2024-12-26 02:50:45.611308,14.611276110353469,15.057373012284993,13.972999233019797,14.815155441284912,14.457931790722778,964690
2024-12-27 02:50:45.611308,16.42348145370016,16.660497380605786,15.615377623435782,16.179563182452394,16.540466126612543,506140
2024-12-28 02:50:45.611308,23.39798874467338,24.077979012814392,22.49918611015169,23.715133356774693,23.406567795641777,169286
2024-12-29 02:50:45.611308,16.34816684141432,16.47434421258414,16.0066807886307,16.416397520045567,16.43655865553299,193269
2024-12-30 02:50:45.611308,21.082292947909874,21.589469776724396,20.63813436002696,21.31498978588887,20.792415362645883,358635
2024-12-31 02:50:45.611308,20.22785919951907,20.76651640215933,19.481873652289206,20.200393724691423,19.97589614038082,174071
2025-01-01 02:50:45.611308,16.741998261970913,16.785379740141426,16.542117933998348,16.749831522471936,16.85064883557999,550542
2025-01-02 02:50:45.611308,30.719720446626628,31.236739912989417,30.550033753027353,30.70944154853069,30.325356959441027,321095
2025-01-03 02:50:45.611308,23.169595111590056,23.325311793676615,22.758772521083294,23.28558043016824,22.87158087085514,613317
2025-01-04 02:50:45.611308,9.874287066711965,9.90557619927659,9.7324730536947,9.767541458071996,9.72975963752357,130651
2025-01-05 02:50:45.611308,20.93227157384714,21.968377395431894,20.622151471501088,20.63710995993717,21.218939911138506,170202
2025-01-06 02:50:45.611308,16.69106767615806,16.960089168265203,16.496109537035604,16.594892045854106,16.809995719199566,148777
2025-01-07 02:50:45.611308,24.26216667398112,25.244632113497282,24.211103074841272,24.411146637395344,24.155353510398275,248066
2025-01-08 02:50:45.611308,16.037396307836495,16.24158496266317,16.023063739091487,15.893951477452967,15.939505122313491,953695
2025-01-09 02:50:45.611308,19.426317792665504,20.08827221558994,18.466927340968347,19.52739239962526,19.338726408000454,290706
2025-01-10 02:50:45.611308,22.524936394902287,23.38114060438468,22.04315826345987,22.842478563395225,22.71053299451703,724446
2025-01-11 02:50:45.611308,24.328775970850607,25.053334044840998,23.861266125931806,24.032379015626148,24.44655445420095,897232
2025-01-12 02:50:45.611308,13.998517964721119,14.328586352078824,13.522815229898477,14.071003180302819,13.866314099763686,924255
2025-01-13 02:50:45.611308,18.327493820795258,18.704894411254493,18.127491481734683,18.296566295551763,18.148311046507676,863935
2025-01-14 02:50:45.611308,17.62527344419522,17.932718373886352,16.788107162770512,17.819931681188198,17.412921849489827,426022
2025-01-15 02:50:45.611308,16.73335383713144,17.51106084076268,16.075444368917456,16.57128283284436,16.81382590102595,380852
2025-01-16 02:50:45.611308,28.827271201405484,30.024495748077868,28.698397440803234,28.993857618363062,29.055905474368593,768179
2025-01-17 02:50:45.611308,22.024908554804778,23.087640027822562,21.565049634759404,22.248317304869207,21.86966362688178,830265
2025-01-18 02:50:45.611308,13.695580228324774,13.780696358144988,13.093578462754436,13.878257719728587,13.498752126725243,688158
2025-01-19 02:50:45.611308,24.58930973527388,25.48788607143488,23.427794319626123,24.72448801105365,24.281086426736024,633571
2025-01-20 02:50:45.611308,30.610780985063165,32.046947695721805,29.8954047204153,30.60818650465809,31.040427816812326,785933
2025-01-21 02:50:45.611308,25.162326302755734,25.390338580141197,24.39058342609841,25.2512856241104,25.007913745074354,965139
2025-01-22 02:50:45.611308,12.403150170229933,12.444388329725427,12.299562814384629,12.540417687861009,12.503326624188086,524149
2025-01-23 02:50:45.611308,17.578829635668743,18.23023131733605,16.707650414714657,17.616066736872195,17.64457282482865,630062
2025-01-24 02:50:45.611308,26.334555745933113,27.090980457111918,26.029507179191242,25.963544301270357,26.241283731704737,303127
2025-01-25 02:50:45.611308,16.461652671906094,17.154547318516606,15.68570652047698,16.6744765042515,16.31630644990646,242055
2025-01-26 02:50:45.611308,22.219097140731144,22.37437794142366,21.497369040675547,22.345430539489264,21.966723582119656,720756
2025-01-27 02:50:45.611308,23.873170267146683,24.822447864343044,23.147740068059033,23.999588290539403,23.955541992214336,982766
2025-01-28 02:50:45.611308,15.365347642109585,15.52025133544361,14.971465781915375,15.234285138308618,15.49194294752258,904565
2025-01-29 02:50:45.611308,19.702373219691,19.86359374298903,19.475136083642045,19.796285844702297,19.787430879026054,625069
2025-01-30 02:50:45.611308,9.0,9.073919609068946,8.920562385597522,8.971343389526622,9.008181575977272,214586
2025-01-31 02:50:45.611308,14.878061793328552,15.484026444472843,14.714041421172409,14.945563400656923,14.673615453264272,549916
2025-02-01 02:50:45.611308,18.7371592430342,19.360354555644623,18.562493072694625,18.51601937188104,19.000503707915012,389768
2025-02-02 02:50:45.611308,13.761084090175753,14.120981454921322,13.224687715368377,13.826247765472205,13.88440302348438,631111
2025-02-03 02:50:45.611308,28.162056519658176,28.667326738401293,27.669044152777506,28.583992046813577,27.987019794296522,642777
2025-02-04 02:50:45.611308,12.849293110196836,13.412863453463377,12.812131234924767,12.675138432106667,13.034311493580722,271033
2025-02-05 02:50:45.611308,17.799777566515083,18.149049347474584,16.937287003733523,18.054585396703764,17.85418165552457,612880
2025-02-06 02:50:45.611308,20.653702886430455,21.496992996434038,19.741030332267673,20.596022026820805,20.70477287924212,391262
2025-02-07 02:50:45.611308,27.206366445330577,27.803729707405484,25.944328015975522,27.50897207225296,27.408841540075123,200417
2025-02-08 02:50:45.611308,12.820689244102804,13.062323613700423,12.182919043068958,12.929300540247503,12.940602351166907,181816
2025-02-09 02:50:45.611308,25.815818760774796,26.41304163533083,25.591356348914296,25.867721150204495,25.93700746177905,777623
2025-02-10 02:50:45.611308,20.051165305097935,20.353314183806145,19.653909594005786,20.194600840444984,19.827451895079523,375709
2025-02-11 02:50:45.611308,15.092456744760245,15.6566198563746,14.520272674921397,15.263838636845023,15.019228524660237,775714
